time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.0006041700926382498,0.17781283809743775,11.975451581721572,0.0949967880407474,0.019140239341236764,0.0,-0.05641423158719373,0.5060057798851508,2.9162835372013283,0.13847968669476074,0.028697407677741545,0.0,453.3742947805721,453.43645292074336,453.5994778110855,453.78698627063784
1.2600000000000007,-0.0044107021069541485,0.21025979153057828,12.154342299317562,0.1031789376284653,0.020671345224800852,0.0,-0.07063797055238498,0.576398721742354,3.046289314597622,0.1317789464770703,0.01825220120901358,0.0,455.37647213381103,454.5402610828021,456.5100426623265,455.9916965755279
1.3200000000000007,-0.009089095891676212,0.24704146527597454,12.340415801423433,0.11095853147607748,0.022008617226574323,0.0,-0.0854291826029252,0.6504298494460863,3.1557477928964413,0.1250491444367122,0.029334894190378717,0.0,449.8720864782741,450.7686050800172,450.3365615786178,449.80701085149394
1.3800000000000008,-0.0145899071859349,0.2879457858746356,12.52878672374839,0.11840579823979613,0.023768688737804133,0.0,-0.09807861315251366,0.7136649970441226,3.123272775337089,0.12219930750967607,0.029333787273631312,0.0,405.51441582656355,405.5146640476433,403.55245009098815,403.3108163029691
1.4400000000000008,-0.020997382753312727,0.33335390300361106,12.720064066987254,0.1265492352778006,0.025428243061263345,0.0,-0.1156775374840067,0.8007151992594687,3.252135814226737,0.15421059994742395,0.024080714428282118,0.0,457.5839340424754,457.165722748317,455.647291883802,458.21509277162176
1.5000000000000009,-0.028385704874645718,0.3836175733479117,12.914802402063184,0.13571290211594533,0.027058896247790898,0.0,-0.13073268897632626,0.87551794800707,3.239035166173017,0.14958799718443216,0.032744799019875676,0.0,412.62523988729095,413.3896714657855,411.8388542739186,411.45379420002456
1.560000000000001,-0.03676264301154257,0.4388013048723591,13.110732178051345,0.14444705997971585,0.029044150733446905,0.0,-0.1486825571807292,0.9647447443370588,3.291635738218394,0.13600539564036157,0.03376432605561805,0.0,434.7266303155274,434.8125063981824,434.68854251598515,433.5690503101954
1.620000000000001,-0.04635680285374638,0.4999988758830132,13.31317567320675,0.1526686930368335,0.03165907950164826,0.0,-0.17137356605278817,1.0759938987016098,3.4557894686003268,0.13899417954406212,0.058226583754001596,0.0,468.7377606208797,470.6358809270129,470.09044865428507,470.33823473849736
1.680000000000001,-0.057249736400638906,0.5674466317212511,13.521524186218398,0.1606305574886635,0.03536168395365724,0.0,-0.19205497320071002,1.172978594909104,3.4888689666400685,0.11553603188549671,0.06789510629748419,0.0,430.00322878544574,430.8243851751735,431.1197995083133,429.149555948383
1.740000000000001,-0.06962312900148318,0.6415994679671325,13.736398350336438,0.16756179895625056,0.039923795627659686,0.0,-0.2208717152295558,1.2994468740163545,3.672793422682866,0.115490021142931,0.08870033082003768,0.0,477.5115547574355,479.10008326989976,477.5305899910515,477.5379928563684
1.8000000000000012,-0.08376827076195281,0.7232133451424568,13.960611499192426,0.17493189887346805,0.04494777578955045,0.0,-0.25117085730508304,1.421666244452397,3.8003151152905836,0.1345006832596316,0.0712756622863239,0.0,463.0629342022207,461.69544353284795,462.050186932238,463.55938056445876
1.8600000000000012,-0.09966367460660135,0.8116535644088285,14.188715103892553,0.18335078864036003,0.04945512390002893,0.0,-0.27906301517973475,1.5270228450456929,3.802894997133882,0.149943806046939,0.08187566796242955,0.0,423.07523411392646,423.9916838722899,423.8123086061704,425.15679899577725
1.9200000000000013,-0.11748597568577979,0.907185002731865,14.420263189962846,0.19333069014985593,0.05423074090307445,0.0,-0.31549952674716103,1.6582326545666035,3.914661139561335,0.18738907999007245,0.07459017161280602,0.0,460.4833054521482,459.91141130972744,457.83121646369096,460.8252991054168
1.9800000000000013,-0.13745919912605287,1.0103199168651469,14.65604330048064,0.2046866446238882,0.05921043969252349,0.0,-0.35070651550582366,1.7805578712895438,3.9442161950606196,0.1927723386215705,0.09598206679180459,0.0,434.5201979826424,436.3155941723007,434.6162108245553,435.10286579120236
2.0400000000000014,-0.15986418043353315,1.1217513202408087,14.897130599086998,0.21639916846994112,0.06528074988509935,0.0,-0.3967430357687226,1.9349083805658833,4.091028188938375,0.19967669953310976,0.10992410187162496,0.0,472.3263742291132,473.40855868997176,473.0918242833381,473.6577697103002
2.1000000000000014,-0.18500478650660115,1.242153569722671,15.144520779601416,0.2282334007286293,0.07172801650742766,0.0,-0.4418945686336011,2.0795184607481687,4.1546031007327535,0.19185737596393426,0.10199588253535077,0.0,450.3834577433194,449.7516656821489,448.9247594667379,448.3273632767175
2.1600000000000015,-0.21269678706628764,1.3705610801933892,15.391858681609643,0.23988298862551538,0.07741951644382983,0.0,-0.48165388739944764,2.20160459463622,4.089828773134576,0.19840068175263637,0.07412265129473795,0.0,409.4171109747365,406.9374519853088,407.1032374123047,407.72883815105587
2.2200000000000015,-0.2435233644235066,1.508493047799679,15.643460515287995,0.2517490259279498,0.08189147153013376,0.0,-0.5463557799171219,2.397218347266894,4.295484020122892,0.196471631732296,0.07533965246035768,0.0,495.2391317968524,495.3323659472781,494.42739563895395,494.31915965087444
2.2800000000000016,-0.2781461990775699,1.657840389069713,15.905033466698749,0.26430285094274986,0.08620392637932728,0.0,-0.6081576409261574,2.582067723096395,4.422470261901446,0.22696417860072698,0.0638468775201862,0.0,474.14910753323585,473.26884605565635,473.4465356162607,475.8260643632914
2.3400000000000016,-0.31596979068568964,1.8167258529640282,16.167497705299514,0.2776765185145429,0.08995053343116233,0.0,-0.6529303099784485,2.7150872064855025,4.3262025683287195,0.21319177939316714,0.059478976072828066,0.0,402.53911471689514,402.14684607810193,403.4138983949978,402.22287037727915
2.4000000000000017,-0.35698799491127997,1.985145921013729,16.428892506707385,0.29052821201756895,0.09423158940491305,0.0,-0.7146914871745783,2.8999210571158325,4.386028454610841,0.21612582467974883,0.08820725410648647,0.0,455.7282366190112,458.02258090796886,455.21952727788437,455.4983353308328
2.4600000000000017,-0.40180865902039237,2.1649046293078467,16.693839090424472,0.30341785613405214,0.09969855954056683,0.0,-0.7798118619114438,3.0930195572851327,4.4445277809343215,0.2121004122529969,0.09637426772375042,0.0,458.3034382299613,458.95885270482927,457.0199622712802,456.74314350285783
2.520000000000002,-0.4508314756200835,2.3570243918762723,16.963930327443606,0.31596532122222154,0.10532761031447446,0.0,-0.8548109361207852,3.3119163040690136,4.557173880834634,0.2023996389498845,0.08814350246215631,0.0,476.9300791347177,476.30771208861205,477.7754477491506,477.07483138930803
2.580000000000002,-0.5040953997107327,2.561402320223514,17.23729146610703,0.3284046837683423,0.11073950521226994,0.0,-0.9211002882032776,3.501526319758919,4.554102604650926,0.21568294149480993,0.09401743153287524,0.0,442.03796862725545,442.5286686534677,442.29855373520417,443.43356006652556
2.640000000000002,-0.5619189043535555,2.778747939915105,17.514438218544917,0.3410306888184058,0.1164959126563847,0.0,-1.0068635110833448,3.744209619798292,4.682541471585671,0.19706900334627822,0.09952953971961723,0.0,486.85129534299756,487.2705497056687,486.68281275899665,485.3265753767662
2.700000000000002,-0.6245904278973886,3.0096659900863627,17.795738702110743,0.3533311924629823,0.12401575564828349,0.0,-1.0827776264774887,3.953815545332129,4.69317643286266,0.21741433710382949,0.15303876733415483,0.0,450.506702411566,454.8257782143772,451.04645937189514,452.7268774100118
2.760000000000002,-0.6921020218900092,3.253724879981168,18.07857136458,0.36611788409470947,0.13301909671067946,0.0,-1.168408619248975,4.18226219124,4.733308539790802,0.20272551917377454,0.14330859479685576,0.0,463.89283808816305,463.14811563346575,465.5352908029149,464.4267168241225
2.820000000000002,-0.7648421530755278,3.5114636543281716,18.363099733681782,0.3779990511356166,0.1417889909303085,0.0,-1.2569970570611508,4.409691839135744,4.749819084105804,0.18640604798142538,0.15133429878391752,0.0,459.580616667743,460.2355773555985,459.26764261407686,458.00797875027394
2.880000000000002,-0.842750675231214,3.782208073557497,18.646472762623198,0.38899926509652083,0.15048625539081328,0.0,-1.340661455788763,4.6156963007248315,4.695221027402259,0.17636947125342656,0.12746606531436633,0.0,438.75687346489286,436.7899394896396,437.9517932040828,437.1490813923458
2.940000000000002,-0.9262522540269876,4.066515270084802,18.92907261319975,0.3993103618640026,0.15858145398867762,0.0,-1.443368919084771,4.861637018217565,4.723514665376367,0.16081439088336796,0.14672334934169265,0.0,467.12722107169304,468.64234610458755,467.62254900988813,466.43563480467867
3.000000000000002,-1.0156395432942245,4.364655672330904,19.210757633870116,0.4090551511519509,0.1677865550899682,0.0,-1.536909189026835,5.076767459240913,4.665244659975836,0.16542905321910298,0.16423737074568695,0.0,439.73312133191456,441.20407404427147,441.04868586779463,441.4550359081504
3.0600000000000023,-1.1106217767212838,4.6753977552477926,19.48791200178601,0.41862725565902803,0.17766836487242532,0.0,-1.6299100025385476,5.28169447265614,4.57265376557211,0.14390555689015616,0.16559904551869167,0.0,430.8879642624973,431.02989648662987,430.8182048887554,429.0187845527595
3.1200000000000023,-1.2117978001361114,4.999546776478915,19.761725838058005,0.42735367795323587,0.18733782013244404,0.0,-1.7433935993416039,5.523443250604033,4.553420513253432,0.14834240000862492,0.15035064223216965,0.0,458.64080867980863,457.4515441694078,457.01622196883676,457.3889221264199
3.1800000000000024,-1.3196758184523651,5.337678363693615,20.032955894179807,0.43617188015055586,0.19598978034220949,0.0,-1.8532001737327952,5.747826259255663,4.486799611745897,0.14407716959780256,0.1276021916310533,0.0,443.7362743290441,441.8835766949451,444.4660181074415,444.13646976359826
3.2400000000000024,-1.4344576023875866,5.689716380852731,20.30089254445663,0.44478235005090294,0.20412633326452312,0.0,-1.97343060505047,5.986901117722096,4.443467727636067,0.14234553657166063,0.14810508908330325,0.0,452.65562469654753,454.3192487100251,453.7927904722522,453.67248759966617
3.3000000000000025,-1.5558235663627857,6.054567029501958,20.562786758951013,0.45385605944735197,0.21305427245262365,0.0,-2.0727349887475475,6.175071596748928,4.286096247424286,0.1647811073860507,0.15015023732049476,0.0,413.6831192978378,413.88579537373164,413.48780089285265,415.48303861556775
3.3600000000000025,-1.6837147787784164,6.431654723728939,20.816989508762138,0.4643294056221112,0.2223367233170812,0.0,-2.190944795471788,6.394757917032804,4.1865621184385535,0.18913779497690555,0.1625335724889697,0.0,436.3222993875661,437.3781107246491,435.48144214712227,437.543917619774
3.4200000000000026,-1.8188551054412687,6.822023840669263,21.065153202538145,0.4756374701829813,0.23240731375718138,0.0,-2.314411300419319,6.617810678063766,4.0846801595019615,0.1870950287391768,0.17676201841617956,0.0,437.20974544322956,438.42113511274044,437.95650515322563,437.82163094424595
3.4800000000000026,-1.9627157326936322,7.228081591477791,21.311382208852745,0.48683047468539,0.2425969037945448,0.0,-2.481652706689026,6.917398148451317,4.12097405410099,0.18543904337632086,0.15002164587602007,0.0,489.9055595578596,487.9370104075103,488.3010113487165,488.2077920887529
3.5400000000000027,-2.1152435157961547,7.649279761447079,21.554087796166616,0.49776611308253926,0.25169466341034497,0.0,-2.6031965207254038,7.122778668314629,3.9686219321743472,0.17500772499082143,0.15466139222853728,0.0,425.7548635989176,426.1744878491338,425.4226645536614,424.56200573870166
3.6000000000000028,-2.2766132836525568,8.085487439980273,21.79237730058068,0.507780521773876,0.2611378459950622,0.0,-2.776342888478281,7.417271492509613,3.972552607894294,0.1412250889334374,0.1623385202973084,0.0,483.5524504548777,484.1517846093108,485.20192066277525,482.68165480271324
3.660000000000003,-2.4472526945500457,8.537075522067402,22.026551606812838,0.5166380766071246,0.27072128936722173,0.0,-2.9122502737722984,7.635614640204426,3.8326012651406565,0.15805384036091613,0.15391070653917174,0.0,436.16497602233954,435.48506381463517,435.2167807900538,436.64413832853637
3.720000000000003,-2.6258977646820583,9.001278846851726,22.251355361392903,0.5259259941293397,0.2802004363005359,0.0,-3.043172760622077,7.837862533411312,3.6603731167678126,0.14734102040642402,0.1650854947687777,0.0,424.0335156051154,425.0175387103929,426.02437942037375,425.130833480601
3.780000000000003,-2.812498396032917,9.477580524999613,22.465664603508788,0.5344884862449142,0.29041068395812797,0.0,-3.1774747774668355,8.038810518509164,3.482813414805881,0.13131480310409513,0.1787682567636032,0.0,423.507879759311,424.7125968265153,424.98980469578896,423.63334776727595
3.840000000000003,-3.0076466937947193,9.966531494937156,22.67025728853269,0.5422795224806922,0.30111314817665136,0.0,-3.328111491396014,8.259298989406288,3.336245804478248,0.1267519504185818,0.1775760444578647,0.0,437.71671110832784,437.6486949407076,437.9077190197683,437.5435936304348
3.900000000000003,-3.2123146823249566,10.469239793795673,22.866880978345208,0.5502234472411782,0.31179301307413354,0.0,-3.4947552518923817,8.497242196505399,3.2169224654656987,0.14179556849484862,0.17882687220199567,0.0,450.406756014522,450.5380322496985,449.1407475120564,450.3752889864242
3.960000000000003,-3.4262595618611074,10.984785126006022,23.053939659303676,0.5583726886724456,0.32232025629499805,0.0,-3.637369972902244,8.687445521369787,3.017979427708824,0.1198874198871561,0.16768480924543397,0.0,421.1173611073723,420.1835766268413,422.15035770526555,420.2728486285588
4.020000000000002,-3.6491792085358195,11.512167095252948,23.22972862812165,0.5650536771020498,0.3320785356272902,0.0,-3.793850649656947,8.891608554676871,2.841157209681002,0.08288803884080413,0.14993482951633003,0.0,431.8035244600097,430.32886880500195,432.4991436256785,429.38121018080057
4.080000000000001,-3.8826766297837563,12.053385690733448,23.39744478134352,0.5699276507117617,0.34110172797085436,0.0,-3.989805827146118,9.148177184681765,2.7483595018683715,0.07770051943949584,0.15127390428058668,0.0,464.8675899451724,464.99271427298413,465.75349559756876,465.35246693183547
4.14,-4.127616414878709,12.609224522343391,23.55845155650928,0.574775533731632,0.3505042990035312,0.0,-4.175309953993429,9.379041422689767,2.6177872327882015,0.08636403735977069,0.16580786378784187,0.0,452.4729967629357,453.66449714420605,453.0459975917017,453.7473737118058
4.199999999999998,-4.384600134378113,13.179976456732968,23.713336004138228,0.5804200890268909,0.36106502797781204,0.0,-4.3912242082488655,9.645008274639192,2.543685134254039,0.10620837336461907,0.19107566464733677,0.0,475.20663409105344,477.1671951043403,477.0947016920264,478.6145838799267
4.259999999999997,-4.653022644909346,13.764164788196053,23.85996872790452,0.5869343661019268,0.372229522643325,0.0,-4.556798452449672,9.827453114738985,2.343655625881151,0.11291802604227598,0.1735246981452526,0.0,431.6654895345817,430.215831795997,430.0196465323438,430.5986339782882
4.319999999999996,-4.932647597759768,14.3608306419978,23.996953354668886,0.594865823801701,0.3823406243007961,0.0,-4.764402933870314,10.060613078743755,2.221306610236135,0.15555678413972082,0.15594741392621983,0.0,463.84095301707396,462.48371325445066,462.17262762361645,465.53639699422456
4.379999999999995,-5.2237783477408986,14.96992295422198,24.12426770089359,0.6038347756557902,0.3915946620549553,0.0,-4.940345525891543,10.242050868315737,2.0218571475723417,0.13317950664647368,0.15057075766686104,0.0,435.1189823546443,434.691477606223,436.7706931575108,434.92080757993585
4.439999999999993,-5.52537244392329,15.589575359205183,24.23915156816039,0.6115279226535462,0.4001843540513841,0.0,-5.113195608746349,10.41257603391581,1.807177057030999,0.11579069301344161,0.12115538311325268,0.0,431.2605209615525,428.7869813577206,431.7871125814858,430.33244649663015
4.499999999999992,-5.838027508669844,16.220195548933756,24.342259236550053,0.618598567908835,0.4075616389832888,0.0,-5.3088669766482095,10.607416971268082,1.6290742871466848,0.12166005493455793,0.1263271330164459,0.0,447.44313722685797,447.87769046764,446.5745347120043,447.065580056203
4.559999999999991,-6.1618922774121,16.861594888410544,24.43346085122443,0.6259498329392841,0.4147570676335821,0.0,-5.486941442573736,10.772044192525236,1.4106204251165095,0.12418819170794655,0.10233621553050457,0.0,432.9041311791014,430.89293223746915,431.6850901716323,431.912516480932
4.6199999999999894,-6.495986707279598,17.51208598845472,24.510544268784002,0.6335402564789785,0.4209383803645812,0.0,-5.649881982365088,10.910637056937837,1.1587769876062102,0.1307783171456146,0.10435802348672328,0.0,418.62472621734526,418.8106249290106,416.7745838210441,417.3661198606508
4.679999999999988,-6.840638173218633,18.171762028325077,24.57378008583545,0.642884628202042,0.42743035693994713,0.0,-5.838664922685062,11.0780124949412,0.9485194229063536,0.18294292927646508,0.11494296315182582,0.0,435.99103274488925,436.88533580623607,435.1897814898846,439.55735339197963
4.739999999999987,-7.198346141505889,18.843611116626604,24.627243218163375,0.6538433464074318,0.43417689960043226,0.0,-6.084708871402731,11.315977645084212,0.831874459209237,0.18204423971442646,0.1069080483483708,0.0,479.2116977576364,478.61051448470243,478.3954144122422,478.3566533535354
4.799999999999986,-7.570409364296682,19.5290670158971,24.672754097516652,0.6646947991109737,0.44140340036104053,0.0,-6.317229956254534,11.531632983406944,0.683694441322694,0.1783757145555587,0.1389388368031617,0.0,468.43324537117064,470.93009544023295,470.9795129817918,470.72518757484863
4.859999999999984,-7.956379523343866,20.227248289616586,24.709051534584184,0.6752077503272638,0.4500120400134495,0.0,-6.5483438409338,11.74006699608537,0.5247734872682887,0.16801102283477803,0.15127618748360003,0.0,469.05194645869193,470.027364964325,470.64797751465795,469.872397578034
4.919999999999983,-8.355759751021301,20.937159197508308,24.73482076580021,0.6856939991388593,0.45898967609475605,0.0,-6.764328280527946,11.922699336916455,0.3330514197959891,0.18567353813751059,0.14611140351814758,0.0,460.29417838839777,459.9052769051406,458.7802936996645,460.20913487629247
4.979999999999982,-8.766225652447542,21.655451366725213,24.745942039745973,0.6966348298973655,0.46803515082851543,0.0,-6.918192853800553,12.020038434984208,0.03752298827567466,0.17470269661970736,0.15871636152512594,0.0,414.45977020262984,415.5896954587345,415.21304418596986,414.2836580636968
5.0399999999999805,-9.187608372774653,22.381560623631955,24.74174684501212,0.7069495976245754,0.4773201360183714,0.0,-7.127900326009786,12.182671275903362,-0.1783502359345453,0.16566028139640557,0.14533602678674362,0.0,453.64050448928043,452.5863181875933,453.99341930219646,453.2946373506895
